Image Data,Label
[0.8784314  0.8627451  0.87058824 ... 0.57254905 0.60784316 0.64705884],0
[0.8235294  0.8666667  0.93333334 ... 0.49411765 0.5137255  0.42745098],0
[0.74509805 0.5647059  0.4627451  ... 0.52156866 0.5882353  0.62352943],0
[0.85490197 0.8509804  0.84705883 ... 0.42745098 0.43137255 0.43137255],0
[0.7882353  0.77254903 0.7647059  ... 0.6392157  0.5529412  0.35686275],0
[0.64705884 0.6431373  0.6392157  ... 0.19607843 0.18431373 0.22745098],0
[0.13725491 0.07843138 0.08627451 ... 0.18431373 0.29803923 0.3647059 ],0
[0.8980392  0.9019608  0.9098039  ... 0.1764706  0.08627451 0.0627451 ],0
[1.         1.         1.         ... 0.20784314 0.20392157 0.1882353 ],0
[0.02352941 0.00784314 0.01568628 ... 0.1254902  0.0627451  0.05098039],0
[0.09411765 0.13725491 0.25490198 ... 0.10588235 0.40392157 0.6392157 ],0
[0.22352941 0.22352941 0.22352941 ... 0.1882353  0.19607843 0.24313726],0
[0.2901961  0.39607844 0.39607844 ... 0.16470589 0.3254902  0.23137255],0
[0.3019608  0.3529412  0.21960784 ... 0.01568628 0.01176471 0.03137255],0
[0.49411765 0.49803922 0.5058824  ... 0.13725491 0.37254903 0.7921569 ],0
[0.0627451  0.07058824 0.10196079 ... 0.4627451  0.36078432 0.44705883],0
[0.8117647  0.8156863  0.8235294  ... 0.73333335 0.6666667  0.61960787],0
[0.1882353  0.1882353  0.1882353  ... 0.18431373 0.15294118 0.10588235],0
[0.99607843 0.99215686 0.9607843  ... 0.39215687 0.2509804  0.20392157],0
[0.92156863 0.92941177 0.9254902  ... 0.4509804  0.4509804  0.4509804 ],0
[0.84705883 0.84313726 0.84313726 ... 0.1882353  0.1764706  0.27450982],0
[0.75686276 0.7529412  0.7058824  ... 0.11372549 0.13333334 0.16078432],0
[0.61960787 0.61960787 0.62352943 ... 0.08235294 0.08235294 0.07058824],0
[0.6509804  0.5803922  0.5294118  ... 0.4        0.24705882 0.3764706 ],0
[0.11372549 0.11372549 0.11372549 ... 0.24313726 0.2509804  0.25490198],0
[1.         1.         0.99607843 ... 0.20784314 0.28235295 0.3019608 ],0
[0.2509804  0.1764706  0.21568628 ... 0.0627451  0.10196079 0.10980392],0
[0.89411765 0.8901961  0.89411765 ... 0.93333334 0.93333334 0.92941177],0
[0.39215687 0.31764707 0.21960784 ... 0.44705883 0.47058824 0.43529412],0
[0.6666667  0.70980394 0.6431373  ... 0.11372549 0.11372549 0.10588235],0
[0.17254902 0.24705882 0.1764706  ... 0.40784314 0.37254903 0.18431373],0
[0.25490198 0.25490198 0.25490198 ... 0.6901961  0.7176471  0.62352943],0
[0.6313726  0.6156863  0.6039216  ... 0.42745098 0.41568628 0.43137255],0
[0.54901963 0.63529414 0.57254905 ... 0.27450982 0.27450982 0.26666668],0
[0.44705883 0.52156866 0.627451   ... 0.1882353  0.14509805 0.17254902],0
[1.         1.         1.         ... 0.07058824 0.16078432 0.4627451 ],0
[0.21176471 0.21568628 0.21960784 ... 0.08235294 0.07450981 0.07058824],0
[0.73333335 0.7254902  0.6901961  ... 0.00392157 0.00392157 0.00392157],0
[0.34509805 0.3254902  0.3137255  ... 0.34509805 0.41568628 0.5137255 ],0
[0.49019608 0.49019608 0.5058824  ... 0.19215687 0.24313726 0.3019608 ],0
[0.34117648 0.34117648 0.34117648 ... 0.7411765  0.7411765  0.7058824 ],0
[0.03137255 0.03137255 0.03137255 ... 0.07058824 0.0627451  0.05490196],0
[0.24313726 0.25490198 0.26666668 ... 0.8862745  0.8666667  0.827451  ],0
[0.9411765  0.9372549  0.93333334 ... 0.36862746 0.38039216 0.36078432],0
[0.8352941  0.81960785 0.8        ... 0.47058824 0.5019608  0.47058824],0
[0.07843138 0.11764706 0.15686275 ... 0.14901961 0.18039216 0.08627451],0
[0.02745098 0.02352941 0.02352941 ... 0.56078434 0.54509807 0.5019608 ],0
[0.07843138 0.07843138 0.07450981 ... 0.99607843 0.99607843 1.        ],0
[0.16470589 0.2        0.12941177 ... 0.64705884 0.6627451  0.67058825],0
[0.85490197 0.84705883 0.8392157  ... 0.14901961 0.10980392 0.14117648],0
[0.34117648 0.37254903 0.37254903 ... 0.1882353  0.13725491 0.17254902],0
[1.         1.         1.         ... 0.18039216 0.65882355 0.4862745 ],0
[0.4745098  0.46666667 0.46666667 ... 0.29411766 0.28235295 0.23921569],0
[0.7372549  0.7019608  0.654902   ... 0.23921569 0.25490198 0.23529412],0
[0.37254903 0.37254903 0.3764706  ... 0.78039217 0.76862746 0.76862746],0
[0.45882353 0.49411765 0.5254902  ... 0.00784314 0.00784314 0.00784314],0
[0.5647059  0.57254905 0.5764706  ... 0.45882353 0.45882353 0.46666667],0
[0.23137255 0.24705882 0.26666668 ... 0.03529412 0.04313726 0.05490196],0
[0.827451   0.83137256 0.83137256 ... 0.78039217 0.827451   0.8235294 ],0
[0.16078432 0.15686275 0.19215687 ... 0.42745098 0.5176471  0.5764706 ],0
[0.8235294  0.83137256 0.8352941  ... 0.78431374 0.78039217 0.7647059 ],0
[0.64705884 0.64705884 0.6509804  ... 0.28235295 0.29411766 0.2901961 ],0
[0.45882353 0.4627451  0.45490196 ... 0.14509805 0.22352941 0.20392157],0
[0.24705882 0.3019608  0.33333334 ... 0.07843138 0.11764706 0.08627451],0
[0.63529414 0.7294118  0.7019608  ... 0.38039216 0.52156866 0.6156863 ],0
[0.         0.         0.         ... 0.01568628 0.01176471 0.01176471],0
[0.38039216 0.38431373 0.3882353  ... 0.03529412 0.03529412 0.04705882],0
[0.8156863  0.8156863  0.8235294  ... 0.21568628 0.13333334 0.25882354],0
[0.45490196 0.40784314 0.5568628  ... 0.32941177 0.21568628 0.17254902],0
[0.52156866 0.6117647  0.67058825 ... 0.36078432 0.35686275 0.3529412 ],0
[0.15294118 0.15686275 0.15686275 ... 0.13333334 0.14117648 0.14509805],0
[0.3254902  0.28627452 0.34901962 ... 0.03529412 0.02745098 0.02352941],0
[0.7294118  0.7294118  0.73333335 ... 0.4509804  0.3137255  0.29803923],0
[0.28627452 0.2901961  0.2901961  ... 0.14509805 0.08235294 0.05882353],0
[0.6431373  0.654902   0.6666667  ... 0.5764706  0.5803922  0.59607846],0
[0.77254903 0.8039216  0.81960785 ... 0.2        0.14117648 0.10196079],0
[0.36862746 0.27058825 0.21960784 ... 0.6666667  0.63529414 0.6       ],0
[0.81960785 0.8156863  0.8156863  ... 0.3764706  0.35686275 0.31764707],0
[0.6862745  0.73333335 0.7607843  ... 0.17254902 0.18431373 0.2       ],0
[0.8117647  0.8156863  0.81960785 ... 0.07058824 0.07450981 0.13725491],0
[0.13725491 0.14117648 0.14117648 ... 0.44705883 0.44313726 0.43529412],0
[1.         1.         1.         ... 0.29411766 0.32156864 0.3372549 ],0
[0.78431374 0.78431374 0.78431374 ... 0.1254902  0.10980392 0.13333334],0
[0.8901961  0.90588236 0.8980392  ... 0.18431373 0.34117648 0.36078432],0
[0.56078434 0.54901963 0.5372549  ... 0.24705882 0.25490198 0.34117648],0
[0.2627451  0.26666668 0.2784314  ... 0.10980392 0.14117648 0.13725491],0
[0.18431373 0.2        0.23529412 ... 0.5764706  0.5764706  0.5764706 ],0
[0.63529414 0.6509804  0.6745098  ... 0.21568628 0.19607843 0.14901961],0
[0.1882353  0.18431373 0.2        ... 0.25882354 0.24313726 0.4       ],0
[0.40392157 0.40784314 0.40784314 ... 0.14509805 0.12941177 0.13333334],0
[0.9098039  0.92156863 0.9372549  ... 0.37254903 0.38039216 0.36862746],0
[0.21960784 0.16078432 0.18431373 ... 0.3137255  0.28627452 0.2784314 ],0
[0.29411766 0.52156866 0.72156864 ... 0.05098039 0.01960784 0.01568628],0
[0.         0.         0.         ... 0.12156863 0.07843138 0.15686275],0
[0.7647059  0.77254903 0.7764706  ... 0.16078432 0.19215687 0.21960784],0
[0.73333335 0.80784315 0.827451   ... 0.09803922 0.21960784 0.21960784],0
[0.3764706  0.42745098 0.43529412 ... 0.3647059  0.41960785 0.28627452],0
[0.6156863  0.67058825 0.65882355 ... 0.10588235 0.07843138 0.09019608],0
[0.15294118 0.18039216 0.1882353  ... 0.01960784 0.01960784 0.01960784],0
[0.7137255  0.6627451  0.5647059  ... 0.43137255 0.34901962 0.11764706],0
[0.65882355 0.65882355 0.65882355 ... 0.29411766 0.2901961  0.25490198],0
[0.06666667 0.07843138 0.07058824 ... 0.59607846 0.7490196  0.9607843 ],0
[0.47058824 0.45490196 0.4745098  ... 0.41960785 0.3882353  0.42745098],0
[0.57254905 0.6117647  0.5803922  ... 0.16078432 0.1254902  0.12941177],0
[0.78431374 0.78039217 0.78431374 ... 0.50980395 0.50980395 0.5137255 ],0
[0.15294118 0.15294118 0.15294118 ... 0.10196079 0.1254902  0.18431373],0
[0.19215687 0.2        0.21176471 ... 0.14901961 0.09803922 0.1882353 ],0
[0.6784314  0.67058825 0.6627451  ... 0.21568628 0.21176471 0.21176471],0
[0.09019608 0.09019608 0.08235294 ... 0.25882354 0.10196079 0.05490196],0
[0.38431373 0.3882353  0.3882353  ... 0.43529412 0.44705883 0.47058824],0
[0.77254903 0.74509805 0.6313726  ... 0.30588236 0.31764707 0.33333334],0
[0.4862745  0.4862745  0.4862745  ... 0.19607843 0.1254902  0.02745098],0
[0.8117647  0.80784315 0.79607844 ... 0.19607843 0.16078432 0.24705882],0
[0.23921569 0.14901961 0.14509805 ... 0.00784314 0.00784314 0.00784314],0
[0.19215687 0.16470589 0.17254902 ... 0.47058824 0.5294118  0.54509807],0
[0.23529412 0.23529412 0.2901961  ... 0.61960787 0.6313726  0.63529414],0
[1.         1.         1.         ... 0.2509804  0.1882353  0.16862746],0
[0.13333334 0.13333334 0.13333334 ... 0.13725491 0.16862746 0.19215687],0
[0.7294118  0.72156864 0.7176471  ... 0.22352941 0.25490198 0.11372549],0
[0.14117648 0.14509805 0.14509805 ... 0.03921569 0.01960784 0.01176471],0
[0.1764706  0.16078432 0.16078432 ... 0.03529412 0.04313726 0.03921569],0
[0.8509804  0.8509804  0.8509804  ... 0.4509804  0.52156866 0.49019608],0
[0.7058824  0.6666667  0.5568628  ... 0.08627451 0.09803922 0.09411765],0
[0.58431375 0.5764706  0.5686275  ... 0.3254902  0.32941177 0.3372549 ],0
[0.81960785 0.7882353  0.7490196  ... 0.24705882 0.22745098 0.23137255],0
[0.60784316 0.61960787 0.6313726  ... 0.17254902 0.17254902 0.1764706 ],0
[0.8039216  0.81960785 0.8352941  ... 0.3137255  0.3254902  0.34509805],0
[0.13333334 0.13333334 0.14509805 ... 0.5019608  0.54509807 0.4745098 ],0
[0.62352943 0.61960787 0.6392157  ... 0.09019608 0.04705882 0.05882353],0
[0.14509805 0.14509805 0.14901961 ... 0.4745098  0.49411765 0.5176471 ],0
[0.70980394 0.69411767 0.49019608 ... 0.12941177 0.19607843 0.48235294],0
[0.09019608 0.15686275 0.28235295 ... 0.07450981 0.04705882 0.03921569],0
[0.47843137 0.5058824  0.36862746 ... 0.18431373 0.1254902  0.10588235],0
[0.5686275  0.5803922  0.58431375 ... 0.21960784 0.22745098 0.23921569],0
[1.         1.         1.         ... 0.41960785 0.28235295 0.24705882],0
[0.48235294 0.5529412  0.5568628  ... 0.24313726 0.23137255 0.1764706 ],0
[0.77254903 0.8784314  0.7764706  ... 0.06666667 0.09411765 0.05098039],0
[0.7058824  0.70980394 0.7176471  ... 0.01568628 0.03137255 0.03921569],0
[1.        1.        1.        ... 0.4745098 0.4392157 0.4117647],0
[0.01960784 0.02352941 0.02745098 ... 0.09019608 0.09803922 0.14901961],0
[0.49019608 0.45490196 0.43529412 ... 0.5411765  0.45490196 0.35686275],0
[0.28235295 0.2901961  0.42745098 ... 0.1764706  0.14117648 0.1882353 ],0
[0.9490196  0.94509804 0.8235294  ... 0.21568628 0.20784314 0.19215687],0
[0.77254903 0.7529412  0.7372549  ... 0.43137255 0.4509804  0.49803922],0
[0.76862746 0.75686276 0.7529412  ... 0.39215687 0.4392157  0.44313726],0
[0.30980393 0.29803923 0.31764707 ... 0.02352941 0.02352941 0.01960784],0
[0.96862745 0.96862745 0.96862745 ... 0.19607843 0.19215687 0.20392157],0
[0.95686275 0.9529412  0.9529412  ... 0.24313726 0.21568628 0.19607843],0
[0.6117647  0.6156863  0.6039216  ... 0.19607843 0.5294118  0.54901963],0
[0.29411766 0.41960785 0.3647059  ... 0.24705882 0.22352941 0.20784314],0
[0.49019608 0.49411765 0.49803922 ... 0.56078434 0.5568628  0.54901963],0
[0.16078432 0.14901961 0.18431373 ... 0.02352941 0.01568628 0.01568628],0
[0.78039217 0.6862745  0.6156863  ... 0.59607846 0.44313726 0.41568628],0
[1.         0.99607843 1.         ... 0.18039216 0.19215687 0.16470589],0
[1.         1.         1.         ... 0.05098039 0.07450981 0.12156863],0
[0.5254902  0.52156866 0.52156866 ... 0.7647059  0.76862746 0.76862746],0
[0.50980395 0.50980395 0.49803922 ... 0.22745098 0.2        0.22745098],0
[0.36862746 0.32941177 0.34901962 ... 0.19607843 0.18431373 0.18039216],0
[0.2784314  0.31764707 0.33333334 ... 0.01568628 0.00784314 0.00784314],0
[0.9254902  0.9254902  0.9254902  ... 0.21960784 0.21960784 0.22352941],0
[0.43137255 0.6117647  0.7764706  ... 0.4392157  0.16862746 0.14901961],0
[0.16862746 0.16470589 0.16470589 ... 0.23529412 0.20392157 0.12156863],0
[0.31764707 0.30980393 0.30588236 ... 0.45882353 0.4        0.54901963],0
[0.99607843 0.99607843 0.99607843 ... 0.41960785 0.3372549  0.27058825],0
[0.49019608 0.49411765 0.5176471  ... 0.1882353  0.2        0.20784314],0
[0.3254902  0.3137255  0.42745098 ... 0.48235294 0.5019608  0.49019608],0
[0.9843137  0.9843137  0.9882353  ... 0.19215687 0.47843137 0.62352943],0
[0.7764706  0.75686276 0.68235296 ... 0.24705882 0.25882354 0.23529412],0
[0.4862745  0.4509804  0.5058824  ... 0.41960785 0.21960784 0.48235294],0
[0.85490197 0.8784314  0.89411765 ... 0.05098039 0.04313726 0.0627451 ],0
[0.9764706  0.98039216 0.9764706  ... 0.9764706  0.972549   0.9764706 ],0
[0.09019608 0.09019608 0.09411765 ... 0.04313726 0.02352941 0.02352941],0
[0.3764706  0.38431373 0.39215687 ... 0.35686275 0.3372549  0.34117648],0
[0.8509804  0.8392157  0.8235294  ... 0.1764706  0.1254902  0.13725491],0
[0.6666667  0.6666667  0.65882355 ... 0.11764706 0.12941177 0.1254902 ],0
[0.29411766 0.29411766 0.24313726 ... 0.34117648 0.31764707 0.2627451 ],0
[0.40784314 0.40392157 0.40392157 ... 0.6745098  0.6784314  0.68235296],0
[0.5882353  0.57254905 0.6509804  ... 0.25490198 0.26666668 0.18431373],0
[0.38039216 0.44705883 0.5137255  ... 0.1254902  0.08627451 0.02745098],0
[0.67058825 0.6784314  0.6862745  ... 0.21960784 0.14901961 0.16862746],0
[0.3647059  0.36862746 0.36862746 ... 0.5254902  0.5137255  0.4627451 ],0
[0.5019608  0.48235294 0.45490196 ... 0.27450982 0.23137255 0.25882354],0
[0.7529412  0.7490196  0.7529412  ... 0.2627451  0.2627451  0.17254902],0
[0.94509804 0.92941177 0.8039216  ... 0.23921569 0.28627452 0.21176471],0
[0.2901961  0.29411766 0.29411766 ... 0.8        0.78431374 0.7490196 ],0
[0.7254902 0.7411765 0.7490196 ... 0.6509804 0.6509804 0.6431373],0
[0.63529414 0.63529414 0.6431373  ... 0.5254902  0.41568628 0.34901962],0
[0.75686276 0.8        0.8666667  ... 0.08235294 0.07450981 0.0627451 ],0
[0.8352941  0.85490197 0.8784314  ... 0.16470589 0.16862746 0.1764706 ],0
[0.94509804 0.93333334 0.92941177 ... 0.1764706  0.10588235 0.05098039],0
[0.2627451  0.23921569 0.28235295 ... 0.04705882 0.05490196 0.05882353],0
[0.35686275 0.3372549  0.32156864 ... 0.29803923 0.23921569 0.23137255],0
[0.18039216 0.21960784 0.30588236 ... 0.4745098  0.47058824 0.4627451 ],0
[0.23529412 0.25882354 0.30588236 ... 0.28235295 0.30980393 0.26666668],0
[0.16078432 0.16078432 0.16078432 ... 0.15686275 0.12156863 0.12941177],0
[1.         1.         1.         ... 0.21568628 0.03137255 0.13333334],0
[0.41568628 0.41568628 0.41568628 ... 0.01568628 0.01568628 0.02745098],0
[0.28235295 0.28235295 0.2901961  ... 0.5137255  0.4509804  0.39607844],0
[0.50980395 0.5686275  0.5921569  ... 0.2        0.25490198 0.28627452],0
[0.5529412  0.54901963 0.54901963 ... 0.7058824  0.7764706  0.7529412 ],0
[0.36862746 0.43529412 0.40392157 ... 0.49411765 0.5019608  0.5294118 ],0
[0.3019608  0.3019608  0.29803923 ... 0.18039216 0.17254902 0.16862746],0
[0.79607844 0.83137256 0.78039217 ... 0.16470589 0.20784314 0.5254902 ],0
[0.83137256 0.8352941  0.84313726 ... 0.10196079 0.11372549 0.09803922],0
[0.972549   0.99215686 1.         ... 0.3882353  0.40784314 0.5411765 ],0
[0.8        0.8        0.79607844 ... 0.8235294  0.81960785 0.8156863 ],0
[0.07058824 0.07058824 0.06666667 ... 0.27450982 0.25490198 0.21568628],0
[0.28627452 0.41568628 0.42352942 ... 0.17254902 0.05490196 0.08627451],0
[0.25882354 0.26666668 0.26666668 ... 0.52156866 0.5411765  0.5058824 ],0
[0.42352942 0.41960785 0.4117647  ... 0.13725491 0.28235295 0.37254903],0
[0.50980395 0.47843137 0.40392157 ... 0.12941177 0.09411765 0.07450981],0
[0.52156866 0.53333336 0.54901963 ... 0.04705882 0.03137255 0.01568628],0
[0.49019608 0.47843137 0.7921569  ... 0.43137255 0.39215687 0.27450982],0
[0.34509805 0.3372549  0.3254902  ... 0.5294118  0.5176471  0.50980395],0
[0.19215687 0.16470589 0.29411766 ... 0.05490196 0.04313726 0.03137255],0
[0.6313726  0.42745098 0.5686275  ... 0.08235294 0.08235294 0.09019608],0
[0.05098039 0.06666667 0.09411765 ... 0.07843138 0.0627451  0.05490196],0
[0.27058825 0.28627452 0.2901961  ... 0.04313726 0.14509805 0.16078432],0
[0.6901961  0.72156864 0.64705884 ... 0.1882353  0.20392157 0.10588235],0
[0.85490197 0.92941177 0.9372549  ... 0.23529412 0.19215687 0.09803922],0
[0.92156863 0.92156863 0.9254902  ... 0.14117648 0.19607843 0.19215687],0
[0.5568628  0.5803922  0.56078434 ... 0.4862745  0.5294118  0.43529412],0
[0.3372549  0.31764707 0.34509805 ... 0.5254902  0.43529412 0.24313726],0
[0.9254902  0.88235295 0.654902   ... 0.09803922 0.10588235 0.10588235],0
[0.23529412 0.23921569 0.23921569 ... 0.49019608 0.49019608 0.49019608],0
[0.68235296 0.6901961  0.7019608  ... 0.4627451  0.5019608  0.38039216],0
[0.5176471  0.49411765 0.65882355 ... 0.08235294 0.05490196 0.05490196],0
[0.7607843  0.7529412  0.76862746 ... 0.4        0.44313726 0.2627451 ],0
[0.24313726 0.25490198 0.27058825 ... 0.18039216 0.16862746 0.16862746],0
[0.3882353  0.3882353  0.38431373 ... 0.5372549  0.3254902  0.3372549 ],0
[0.45490196 0.43529412 0.49411765 ... 0.36078432 0.43529412 0.29803923],0
[0.6156863  0.6        0.5803922  ... 0.3764706  0.3137255  0.14901961],0
[0.5686275  0.43529412 0.36862746 ... 0.43137255 0.50980395 0.5529412 ],0
[0.44313726 0.3647059  0.2901961  ... 0.23529412 0.2509804  0.25490198],0
[0.2901961  0.2901961  0.28235295 ... 0.21176471 0.2        0.20392157],0
[0.29803923 0.30588236 0.3254902  ... 0.29803923 0.07058824 0.07450981],0
[0.15686275 0.5803922  0.9647059  ... 0.4509804  0.40784314 0.35686275],0
[0.21176471 0.21960784 0.22352941 ... 0.09411765 0.11764706 0.12156863],0
[0.9411765  0.9411765  0.9411765  ... 0.52156866 0.46666667 0.43137255],0
[0.62352943 0.62352943 0.62352943 ... 0.5568628  0.627451   0.5686275 ],0
[0.02352941 0.00392157 0.03137255 ... 0.36862746 0.5411765  0.44705883],0
[0.8509804  0.8509804  0.84705883 ... 0.07450981 0.09019608 0.15686275],0
[0.30980393 0.30588236 0.29803923 ... 0.28235295 0.26666668 0.28627452],0
[0.2        0.19607843 0.19607843 ... 0.02352941 0.01568628 0.01176471],0
[0.8784314  0.88235295 0.85882354 ... 0.1882353  0.15686275 0.18039216],0
[0.2        0.20392157 0.2        ... 0.45882353 0.42745098 0.38039216],0
[0.21960784 0.22352941 0.22352941 ... 0.07843138 0.07450981 0.02352941],0
[0.08235294 0.40784314 0.35686275 ... 0.02745098 0.03137255 0.05490196],0
[0.15686275 0.15686275 0.15294118 ... 0.10980392 0.10196079 0.14901961],0
[0.21960784 0.22352941 0.22745098 ... 0.3764706  0.34509805 0.21960784],0
[0.32156864 0.34117648 0.38039216 ... 0.35686275 0.3019608  0.32941177],0
[0.21568628 0.21960784 0.22745098 ... 0.15294118 0.14901961 0.14901961],0
[0.89411765 0.8901961  0.78431374 ... 0.8784314  0.8745098  0.8901961 ],0
[0.39607844 0.36078432 0.21568628 ... 0.73333335 0.5568628  0.65882355],0
[0.70980394 0.54901963 0.78039217 ... 0.3019608  0.3019608  0.21960784],0
[0.8745098  0.87058824 0.87058824 ... 0.41568628 0.39215687 0.39607844],0
[0.9764706  0.9843137  0.9882353  ... 0.34509805 0.3647059  0.33333334],0
[0.27450982 0.29411766 0.30588236 ... 0.00784314 0.00392157 0.00392157],0
[0.3764706  0.6901961  0.5647059  ... 0.3764706  0.21960784 0.20784314],0
[0.03137255 0.03529412 0.04313726 ... 0.1254902  0.10196079 0.09803922],0
[0.22745098 0.23137255 0.22745098 ... 0.69803923 0.69411767 0.6784314 ],0
[0.5137255  0.5411765  0.57254905 ... 0.16470589 0.2509804  0.21176471],0
[0.6039216  0.4627451  0.14901961 ... 0.20392157 0.10980392 0.23921569],0
[0.8392157  0.85882354 0.8666667  ... 0.30588236 0.27058825 0.27058825],0
[0.6392157  0.6509804  0.6627451  ... 0.49803922 0.49019608 0.5058824 ],0
[0.23137255 0.20392157 0.22352941 ... 0.52156866 0.47058824 0.5019608 ],0
[0.74509805 0.7490196  0.7490196  ... 0.28627452 0.27058825 0.2901961 ],0
[0.9843137  0.95686275 0.9137255  ... 0.08627451 0.05882353 0.03921569],0
[0.5686275  0.5803922  0.28627452 ... 0.3019608  0.31764707 0.3137255 ],0
